record_id,county,scientific_name,s_common_name,inf_taxon,group_member_type_desc,g_rank,s_rank,g1g2s1s2,state_status,state_protect_status_desc,fed_status,fed_protect_desc,listed_species,tracked_species,swap_priority_desc,presence_status,obsrank,locuseclass,date_class,first_obs_date,last_survey_date,dateconvert,count_records,eo_id_sc
13262,Charleston,Spiranthes laciniata,Lace-lip Ladies'-tresses,Monocots,Botanical,G4G5,S1S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,B? - Possibly good estimated viability/ecological integrity,Not Recorded,< 5 Years,1974-06-15,2020-05-26,2020-05-26,324,552
13267,Charleston,Sporobolus compositus var. compositus,Tall Dropseed,Monocots,Botanical,G5T5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,> 40 Years,1855-09-28,1855-09-28,1855-09-28,324,8166
13268,Charleston,Stachys caroliniana,Carolina Hedge-nettle,Dicots,Botanical,G1,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,D? - Possibly poor estimated viability/ecological integrity,Not Recorded,< 5 Years,1977,2023-04-18,2023-04-18,324,5733
13269,Charleston,Steironema hybridum,Lowland Loosestrife,Dicots,Botanical,G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,20 - 40 Years,1996-08-19,1996-08-19,1996-08-19,324,5830
13271,Charleston,Stereochilus marginatus,Many-lined Salamander,Amphibians,Zoological,G5,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,20 - 40 Years,1997-09-26,1997-09-26,1997-09-26,324,27134
13277,Charleston,Sterna forsteri,Forster's Tern,Birds,Zoological,G5,"S4B,S4N",1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,High,3,"BD - Good, fair, or poor estimated viability/ecological integrity",Breeding,5 - 10 Years,2019-05-08,2019-05-08,2019-05-08,324,149
13278,Charleston,Sterna hirundo,Common Tern,Birds,Zoological,G5,S3B,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,C? - Possibly fair estimated viability/ecological integrity,Breeding,5 - 10 Years,2017-05-30,2019-05-14,2019-05-14,324,429
13281,Charleston,Sternula antillarum,Least Tern,Birds,Zoological,G4,S2B,1,ST: State Threatened,ST: State Threatened,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,E - Verified extant (viability not assessed),Breeding,5 - 10 Years,1976-06,2019-06-03,2019-06-03,324,1315
13293,Charleston,Strongylura marina,Atlantic Needlefish,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,> 40 Years,1973-05-16,1973-05-16,1973-05-16,324,30664
13299,Charleston,Sylvilagus aquaticus,Swamp Rabbit,Mammals,Zoological,G5,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not applicable,< 5 Years,2022-12-19,2023-04-22,2023-04-22,324,26367
13301,Charleston,Symphyotrichum elliottii,"Southern Swamp Aster, Elliott's Aster",Dicots,Botanical,G4,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,2023-10-25 09:35,2023-10-25 09:35,2023-10-25 09:35,324,24280
13313,Charleston,Terrapene carolina,Eastern Box Turtle,Turtles,Zoological,G5,S3,1,R: Regulated,R: Regulated,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,2023-07-14 07:10,2023-07-14 07:10,2023-07-14 07:10,324,23789
13321,Charleston,Thalasseus maximus,Royal Tern,Birds,Zoological,G5,S4,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,High,3,"BD - Good, fair, or poor estimated viability/ecological integrity",Breeding,5 - 10 Years,2019-05-22,2019-05-22,2019-05-22,324,1384
13325,Charleston,Thalasseus sandvicensis,Sandwich Tern,Birds,Zoological,G5,S4B,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,C? - Possibly fair estimated viability/ecological integrity,Breeding,5 - 10 Years,2017-05-17,2019-05-22,2019-05-22,324,97
13329,Charleston,Thalia dealbata,"Powdery Thalia, Powdery Alligator-flag",Monocots,Botanical,G4,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,2024-07-17 10:00,2024-07-17 10:00,2024-07-17 10:00,324,30905
13330,Charleston,Tiedemannia canbyi,Canby's Cowbane,Dicots,Botanical,G2,S2,1,Not Applicable,Not Applicable,LE: Federally Endangered,LE: Federally Endangered,1,1,Highest,3,CD - Fair or poor estimated viability,Not Recorded,20 - 40 Years,1999-11-05,1999-11-05,1999-11-05,324,1842
13331,Charleston,Triadenum tubulosum,Southern Marsh St. John's-wort,Dicots,Botanical,G4?,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,> 40 Years,1978-10-09,1978-10-09,1978-10-09,324,7290
13332,Charleston,Trichechus manatus,Florida Manatee,Mammals,Zoological,G2G3,S2S3,1,SE: State Endangered,SE: State Endangered,LT: Federally Threatened,LT: Federally Threatened,1,1,Highest,3,C? - Possibly fair estimated viability/ecological integrity,Not applicable,< 5 Years,2023,2023,2023,324,19016
13335,Charleston,Tridens carolinianus,"Carolina Triodia, Carolina Fluffgrass",Monocots,Botanical,G3G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,5 - 10 Years,2015-11-10,2015-11-10,2015-11-10,324,1183
13340,Charleston,Tridens chapmanii,Chapman's Triodia,Monocots,Botanical,G5T3,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not Recorded,< 5 Years,2021-03-31,2021-03-31,2021-03-31,324,20774
13344,Charleston,Tringa semipalmata,Willet,Birds,Zoological,G5,S4,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,High,3,"AC - Excellent, good, or fair estimated viability/ecological integrity",Breeding,5 - 10 Years,2016-06-08,2016-06-08,2016-06-08,324,3011
13345,Charleston,Triphora trianthophoros var. trianthophoros,"Three Birds Orchid, Nodding Pogonia, Nodding Ettercap",Monocots,Botanical,G4?T4?,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,> 40 Years,1982-06-15,1982-06-15,1982-06-15,324,5454
13347,Charleston,Tyto alba,Barn Owl,Birds,Zoological,G5,S3,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Moderate,3,N - Not Ranked,Breeding,10 - 20 Years,2006-08-29,2006-08-29,2006-08-29,324,3938
13350,Charleston,Uniomerus carolinianus,Eastern Pondhorn,Freshwater Mussels,Zoological,G4,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,Date Unknown,No Date,No Date,No Date,324,26989
13352,Charleston,Vermivora bachmanii,Bachman's Warbler,Birds,Zoological,GX,SX,1,SE: State Endangered,SE: State Endangered,Not Applicable,Not Applicable,1,1,Not Applicable,3,H - Historical,Nonbreeding,> 40 Years,1977-03-01,1977-03-01,1977-03-01,324,5659
13354,Charleston,Vermivora cyanoptera,Blue-winged Warbler,Birds,Zoological,G5,S3,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Moderate,3,"AC - Excellent, good, or fair estimated viability/ecological integrity",Breeding,5 - 10 Years,2016-08-23,2016-08-23,2016-08-23,324,6037
13357,Charleston,Vireo flavifrons,Yellow-throated Vireo,Birds,Zoological,G5,S4B,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Moderate,3,"AC - Excellent, good, or fair estimated viability/ecological integrity",Breeding,10 - 20 Years,2009-09-29,2009-09-29,2009-09-29,324,3701
13358,Charleston,Waterbird Colony,Waterbird Colony,Birds,Zoological,GNR,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,< 5 Years,2021,2021,2021,324,21556
13497,Charleston,Xyris brevifolia,Shortleaf Yellow-eyed-grass,Monocots,Botanical,G4G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,"BD - Good, fair, or poor estimated viability/ecological integrity",Not Recorded,20 - 40 Years,2003-06-27,2003-06-27,2003-06-27,324,4273
13498,Charleston,Xyris elliottii,Elliott's Yellow-eyed-grass,Monocots,Botanical,G4,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,C? - Possibly fair estimated viability/ecological integrity,Not Recorded,10 - 20 Years,1995-06-04,2006-04-26,2006-04-26,324,1567
13502,Charleston,Xyris flabelliformis,Savanna Yellow-eyed-grass,Monocots,Botanical,G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,"AC - Excellent, good, or fair estimated viability/ecological integrity",Not Recorded,20 - 40 Years,2001-07,2001-07,2001-07,324,5456
13503,Charleston,Xyris floridana,Florida Yellow-eyed-grass,Monocots,Botanical,G5T4T5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,2024-09-11 11:52,2024-09-11 11:52,2024-09-11 11:52,324,30874
13506,Charleston,Xyris stricta,Yellow-eyed-grass,Monocots,Botanical,G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,20 - 40 Years,2001-08-18,2001-08-18,2001-08-18,324,6151
13507,Charleston,Zale perculta,Okefenokee Zale Moth,Other Moths,Zoological,G2?,SNR,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,< 5 Years,2021-05-18,2021-05-18,2021-05-18,324,7202
13508,Cherokee,Abdra aprica,"Flatrock Draba, Open-ground Whitlow-grass, Sun-loving Draba, Granite Whitlow-wort",Dicots,Botanical,G3,S1,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not Recorded,< 5 Years,2021-05-27,2021-05-27,2021-05-27,66,7183
13509,Cherokee,Agalinis decemloba,Sandplain Agalinis,Dicots,Botanical,G3G4,S1,0,Not Applicable,Not Applicable,ARS: At-Risk Species,ARS: At-Risk Species,1,1,Not Applicable,3,D? - Possibly poor estimated viability/ecological integrity,Not Recorded,< 5 Years,2020-09-18,2024-09-19,2024-09-19,66,7045
13517,Cherokee,Allium cernuum,Nodding Onion,Monocots,Botanical,G5,S2,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,Date Unknown,No Date,No Date,No Date,66,4875
13518,Cherokee,Alosa aestivalis,Blueback Herring,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G3G4,S4S5,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Freshwater,20 - 40 Years,1990-09-20,1990-09-20,1990-09-20,66,9117
13520,Cherokee,Ameiurus brunneus,Snail Bullhead,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3S4,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,5 - 10 Years,1973-09-13,2018-08-24,2018-08-24,66,11762
13528,Cherokee,Ameiurus catus,White Catfish,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S3S4,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,1978-10-17,2002,2002,66,12187
13549,Cherokee,Ameiurus platycephalus,Flat Bullhead,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3S4,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,1976-08-24,2021-07-06,2021-07-06,66,12694
13585,Cherokee,Ammodramus savannarum,Grasshopper Sparrow,Birds,Zoological,G5,S3,0,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,N - Not Ranked,Breeding,20 - 40 Years,1992,1992,1992,66,25913
13588,Cherokee,Borodinia missouriensis,Missouri Rockcress,Dicots,Botanical,G5,S1,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,A - Excellent estimated viability,Not Recorded,< 5 Years,2020-03-28 11:09,2020-03-28 11:09,2020-03-28 11:09,66,793
13589,Cherokee,Cambarus acuminatus,Acuminate Crayfish,Crayfishes,Zoological,GNR,S2,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,Date Unknown,No Date,No Date,No Date,66,28223
13619,Cherokee,Cambarus carolinus,Red Burrowing Crayfish,Crayfishes,Zoological,G4,S2,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Not applicable,> 40 Years,1983-10-24,1983-10-24,1983-10-24,66,14920
13625,Cherokee,Cambarus howardi,a crayfish,Crayfishes,Zoological,G3,S2,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,20 - 40 Years,2004-10-07,2004-10-07,2004-10-07,66,27332
13675,Cherokee,Campostoma anomalum,Central Stoneroller,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S3,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,1987-05-12,1987-05-12,1987-05-12,66,19174
13679,Cherokee,Campostoma anomalum michauxi,Central Stoneroller,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5TU,S3S4,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,1987-05-12,1987-05-12,1987-05-12,66,19174
13683,Cherokee,Carex impressinervia,Ravine Sedge,Monocots,Botanical,G2,S1,0,Not Applicable,Not Applicable,ARS: At-Risk Species,ARS: At-Risk Species,1,1,Not Applicable,3,B? - Possibly good estimated viability/ecological integrity,Not Recorded,< 5 Years,2023-05-04,2024-05-02 14:12,2024-05-02 14:12,66,23303
13689,Cherokee,Carex scabrata,Eastern Rough Sedge,Monocots,Botanical,G5,S2,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,> 40 Years,1980-04-11,1980-04-11,1980-04-11,66,2840
13690,Cherokee,Carpiodes sp. cf. cyprinus,Carolina Quillback,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not applicable,20 - 40 Years,1987-08-25,1987-08-25,1987-08-25,66,11280
13699,Cherokee,Clinostomus funduloides,Rosyside Dace,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,< 5 Years,1973-07-16,2021-07-06,2021-07-06,66,9451
13741,Cherokee,Cyperus granitophilus,Granite Flatsedge,Monocots,Botanical,G3G4Q,S1?,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,< 5 Years,2021-05-27,2021-05-27,2021-05-27,66,6937
13743,Cherokee,Cyprinella chloristia,Greenfin Shiner,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S4,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,< 5 Years,1973-07-10,2021-07-06,2021-07-06,66,10791
13767,Cherokee,Cyprinella labrosa,Thicklip Chub,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S2S3,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,1974-11-18,2002,2002,66,10959
13773,Cherokee,Cyprinella pyrrhomelas,Fieryblack Shiner,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,10 - 20 Years,1976-08-05,2010-11-03,2010-11-03,66,11116
13791,Cherokee,Cyprinella zanema,Santee Chub,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not applicable,5 - 10 Years,2018-08-24,2018-08-24,2018-08-24,66,18577
13801,Cherokee,Elimia catenaria,Gravel Elimia,Freshwater Snails,Zoological,G4,S4S5,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,5 - 10 Years,2016-05-13,2016-05-13,2016-05-13,66,25274
13803,Cherokee,Elliptio angustata,Carolina Lance,Freshwater Mussels,Zoological,G4,S3,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,10 - 20 Years,2006-06-08,2007-08-27,2007-08-27,66,15894
13804,Cherokee,Elliptio roanokensis,Roanoke Slabshell,Freshwater Mussels,Zoological,G3,S2S3,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not applicable,10 - 20 Years,2007-09-05,2007-09-05,2007-09-05,66,28170
13806,Cherokee,Eptesicus fuscus,Big Brown Bat,Mammals,Zoological,G5,S4,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,E - Verified extant (viability not assessed),Roost,< 5 Years,2023-09-01,2023-09-01,2023-09-01,66,24248
13808,Cherokee,Etheostoma brevispinum,Carolina Fantail Darter,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S2,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not applicable,< 5 Years,1974-09-20,2021-07-06,2021-07-06,66,17797
13820,Cherokee,Etheostoma thalassinum,Seagreen Darter,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not applicable,< 5 Years,1973-07-11,2021-07-06,2021-07-06,66,14729
13844,Cherokee,Falco sparverius,American Kestrel,Birds,Zoological,G5,S3,0,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,N - Not Ranked,Breeding,20 - 40 Years,1992,1993,1993,66,25873
13845,Cherokee,Helianthus laevigatus,"Shale-barren Sunflower, Smooth Sunflower",Dicots,Botanical,G4,S2,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,1993-09-26,1994-09-22,1994-09-22,66,3936
13849,Cherokee,Hemidactylium scutatum,Four-toed Salamander,Amphibians,Zoological,G5,S3,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,E - Verified extant (viability not assessed),Not applicable,5 - 10 Years,2019-02-10,2019-02-10,2019-02-10,66,8109
13850,Cherokee,Hexastylis naniflora,Dwarf-flower Heartleaf,Dicots,Botanical,G3,S3,0,Not Applicable,Not Applicable,LT: Federally Threatened,LT: Federally Threatened,1,1,Highest,3,E - Verified extant (viability not assessed),Not Recorded,10 - 20 Years,1991,2010,2010,66,1751
13854,Cherokee,Hybopsis hypsinotus,Highback Chub,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,< 5 Years,1973-07-16,2021-07-06,2021-07-06,66,9616
13899,Cherokee,Hydrangea cinerea,"Ashy Hydrangea, Southern Wild Hydrangea",Dicots,Botanical,G5,S1,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not Recorded,20 - 40 Years,1994-06-04,2023-06-26,1994-06-04,66,23392
13900,Cherokee,Ipomopsis rubra,"Standing-cypress, Spanish-larkspur",Dicots,Botanical,G4G5,S2,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,< 5 Years,2021-05-27,2021-05-27,2021-05-27,66,6995
